Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"BRKS",13.50,13.49,"13.44 - 13.68",100,400,125138,100,"3:31pm - <b>13.49</b>","Brooks Automation, Inc."
"BSET",24.820,24.680,"24.680 - 24.970",100,100,22875,100,"3:29pm - <b>24.745</b>","Bassett Furniture Industries, I"
"BSF",9.0800,9.0200,"9.0001 - 9.1200",100,200,16118,100,"3:30pm - <b>9.0799</b>","Bear State Financial, Inc."
"BSFT",46.45,46.39,"46.15 - 47.00",200,100,87886,100,"3:31pm - <b>46.42</b>","BroadSoft, Inc."
"BSPM",3.91,3.85,"3.61 - 3.91",1800,2700,171708,100,"3:31pm - <b>3.89</b>","Biostar Pharmaceuticals, Inc."
"BSQR",4.70,4.68,"4.68 - 4.79",300,100,27348,100,"3:30pm - <b>4.69</b>","BSQUARE Corporation"
"BSRR",18.20,18.14,"18.15 - 18.54",100,100,9054,100,"3:28pm - <b>18.15</b>","Sierra Bancorp"
"BSTC",45.670,45.370,"44.800 - 47.470",100,100,91321,100,"3:31pm - <b>45.415</b>","BioSpecifics Technologies Corp"
"BSTG",1.090,1.080,"1.050 - 1.090",200,200,26939,100,"3:12pm - <b>1.062</b>","Biostage, Inc."
"BTEC",26.87,26.81,N/A,2700,100,0,N/A,"12:06pm - <b>26.41</b>","Principal Healthcare Innovators"
"BUFF",23.31,23.30,"23.21 - 23.96",5000,1200,1603837,300,"3:31pm - <b>23.31</b>","Blue Buffalo Pet Products, Inc."
"BUR",2.30,2.20,"2.21 - 2.30",400,1000,8499,100,"2:30pm - <b>2.21</b>","Burcon NutraScience Corp"
"BUSE",22.78,22.75,"22.74 - 23.15",200,100,20158,100,"3:31pm - <b>22.75</b>","First Busey Corporation"
"BV",5.43,5.42,"5.37 - 5.51",1000,1600,994565,100,"3:31pm - <b>5.43</b>","Bazaarvoice, Inc."
"BVSN",5.2700,4.9900,"4.9901 - 4.9901",400,100,228,210,"3:07pm - <b>4.9901</b>","BroadVision, Inc."
"BVXV",3.84,3.65,N/A,300,2000,0,N/A,"12:22pm - <b>3.68</b>","BiondVax Pharmaceuticals Ltd."
"BVXVW",0.60,0.38,N/A,4300,5200,0,N/A,"3:16pm - <b>0.59</b>","BiondVax Pharmaceuticals Ltd."
"BWEN",4.32,4.26,"4.22 - 4.37",200,200,12323,100,"3:25pm - <b>4.32</b>","Broadwind Energy, Inc."
"BWFG",23.53,23.25,"23.28 - 23.53",100,200,28230,100,"3:24pm - <b>23.50</b>","Bankwell Financial Group, Inc."
"BWINA",25.0000,24.1000,"24.5291 - 24.5291",1300,100,241,240,"2:40pm - <b>24.5291</b>","Baldwin & Lyons, Inc."
"BWINB",25.80,25.63,"25.65 - 26.01",100,100,4456,100,"3:10pm - <b>25.81</b>","Baldwin & Lyons, Inc."
"BWLD",152.67,152.58,"151.79 - 154.24",100,100,197110,100,"3:30pm - <b>152.67</b>","Buffalo Wild Wings, Inc."
"BYBK",5.5200,5.5100,"5.4400 - 5.5300",400,200,10949,100,"3:25pm - <b>5.4701</b>","Bay Bancorp, Inc."
"BYFC",1.77,1.70,"1.68 - 1.79",500,100,9423,500,"3:15pm - <b>1.70</b>","Broadway Financial Corporation"
"BZUN",15.02,15.00,"14.55 - 15.28",200,200,222088,100,"3:31pm - <b>15.00</b>","Baozun Inc."
"CA",32.510,32.500,"32.340 - 32.540",5200,5500,1119658,100,"3:31pm - <b>32.505</b>","CA Inc."
"CAAS",4.22,4.20,"4.20 - 4.43",300,500,40162,100,"3:31pm - <b>4.20</b>","China Automotive Systems, Inc."
"CAC",47.160,47.000,"46.890 - 47.780",200,100,41837,100,"3:30pm - <b>46.999</b>","Camden National Corporation"
"CACB",6.06,6.05,"6.01 - 6.10",100,100,38118,100,"3:30pm - <b>6.05</b>","Cascade Bancorp"
"CACC",198.76,198.12,"193.74 - 201.57",100,100,351990,100,"3:29pm - <b>198.67</b>","Credit Acceptance Corporation"
"CACQ",12.92,12.86,"12.78 - 12.99",100,300,104620,100,"3:30pm - <b>12.89</b>","Caesars Acquisition Company"
"CADC",2.93,2.78,"2.75 - 3.21",100,100,14475,100,"3:17pm - <b>2.91</b>","China Advanced Construction Mat"
"CAFD",15.00,14.99,"14.70 - 15.00",2100,400,485805,100,"3:31pm - <b>15.00</b>","8point3 Energy Partners LP"
"CAKE",52.100,52.090,"51.920 - 52.850",400,200,819968,100,"3:31pm - <b>52.095</b>","The Cheesecake Factory Incorpor"
"CALA",3.18,3.16,"3.01 - 3.18",1800,100,108155,100,"3:30pm - <b>3.16</b>","Calithera Biosciences, Inc."
"CALD",18.18,18.17,"17.92 - 18.20",3200,600,431424,100,"3:31pm - <b>18.17</b>","Callidus Software, Inc."
"CALI",2.9000,2.6800,"2.6400 - 2.7600",100,100,1927,100,"3:10pm - <b>2.7275</b>","China Auto Logistics Inc."
"CALL",5.930,5.920,"5.920 - 6.120",200,400,28756,100,"3:30pm - <b>5.925</b>","magicJack VocalTec Ltd"
"CALM",40.88,40.85,"40.00 - 42.55",100,100,1351877,100,"3:31pm - <b>40.88</b>","Cal-Maine Foods, Inc."
"CAMP",16.36,16.35,"16.14 - 16.43",600,200,277013,100,"3:31pm - <b>16.36</b>","CalAmp Corp."
"CAMT",2.99,2.98,"2.89 - 3.03",5400,500,44050,100,"3:31pm - <b>2.99</b>","Camtek Ltd."
"CAPN",0.97,0.92,"0.88 - 0.97",300,100,13502,171,"3:20pm - <b>0.97</b>","Capnia, Inc."
"CAPNW",0.25,0.16,"0.16 - 0.19",100,100,2991,790,"1:52pm - <b>0.16</b>","Capnia, Inc."
"CAPR",3.30,3.26,"3.25 - 3.53",3300,400,101157,200,"3:27pm - <b>3.30</b>","CAPRICOR THERAP"
"CAPX",24.59,24.52,N/A,2000,300,58,N/A,"11:52am - <b>24.83</b>","Elkhorn S&P 500 Capital Expendi"
"CAR",38.93,38.92,"37.14 - 38.97",600,300,2021958,100,"3:31pm - <b>38.92</b>","Avis Budget Group, Inc."
"CARA",7.85,7.84,"7.35 - 7.94",400,100,1032776,100,"3:31pm - <b>7.84</b>","Cara Therapeutics, Inc."
"CARB",15.2100,15.2000,"14.9500 - 15.2550",100,200,205256,100,"3:31pm - <b>15.1989</b>","Carbonite, Inc."
"CARO",22.060,21.920,"21.960 - 22.300",200,100,9687,100,"3:24pm - <b>21.985</b>","Carolina Financial Corporation"
"CART",6.1800,6.1000,"6.1000 - 6.1305",500,4500,2203,1400,"2:05pm - <b>6.1305</b>","Carolina Trust BancShares, Inc."
"CARV",4.89,4.75,N/A,100,1000,98,N/A,"3:59pm - <b>4.50</b>","Carver Bancorp, Inc."
"CARZ",33.2600,33.1000,"33.1001 - 33.7000",500,900,1973,300,"2:30pm - <b>33.1001</b>","First Trust NASDAQ Global Auto "
"CASC",1.62,1.61,"1.37 - 1.66",1300,12100,1675289,100,"3:32pm - <b>1.63</b>","Cascadian Therapeutics, Inc."
"CASH",60.30,60.22,"60.30 - 61.33",100,100,14923,100,"3:30pm - <b>60.30</b>","Meta Financial Group, Inc."
