Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"KBAL",12.87,12.86,"12.60 - 13.03",1900,6600,123436,17617,"4:00pm - <b>12.86</b>","Kimball International, Inc."
"KBSF",0.42,0.35,"0.38 - 0.43",600,100,14400,100,"3:58pm - <b>0.38</b>","KBS Fashion Group Limited"
"KCAP",4.68,4.62,"4.67 - 4.73",100,100,73161,2893,"4:00pm - <b>4.67</b>","KCAP Financial, Inc."
"KE",23.14,N/A,"13.00 - 13.38",300,N/A,61827,10008,"4:00pm - <b>13.13</b>","Kimball Electronics, Inc."
"KELYA",21.77,18.05,"18.76 - 19.16",100,100,45329,11225,"4:00pm - <b>18.91</b>","Kelly Services, Inc."
"KELYB",27.03,18.13,N/A,800,100,0,N/A,"9:30am - <b>18.01</b>","Kelly Services, Inc."
"KEQU",24.33,23.80,"23.81 - 24.36",300,600,5469,101,"4:00pm - <b>24.07</b>","Kewaunee Scientific Corporation"
"KERX",5.29,5.05,"5.06 - 5.22",300,3000,1006615,27708,"4:00pm - <b>5.10</b>","Keryx Biopharmaceuticals, Inc."
"KEYW",11.03,5.00,"10.72 - 10.97",500,500,151423,12280,"4:00pm - <b>10.89</b>","The KEYW Holding Corporation"
"KFFB",8.59,8.33,N/A,100,500,9,N/A,"9:30am - <b>8.33</b>","Kentucky First Federal Bancorp"
"KFRC",20.71,N/A,"19.52 - 20.08",100,N/A,76939,6877,"4:00pm - <b>19.58</b>","Kforce, Inc."
"KGJI",2.27,2.26,"2.26 - 2.31",47200,35300,60164,1850,"4:00pm - <b>2.27</b>","Kingold Jewelry Inc."
"KHC",88.96,88.44,"88.06 - 88.98",200,100,1474505,190,"4:00pm - <b>88.53</b>","The Kraft Heinz Company"
"KIN",5.03,4.97,"4.93 - 5.21",500,900,8687,100,"3:59pm - <b>4.97</b>","Kindred Biosciences, Inc."
"KINS",9.14,9.12,"9.10 - 9.23",200,700,15793,100,"3:59pm - <b>9.14</b>","Kingstone Companies, Inc"
"KIRK",12.93,12.39,"12.29 - 12.58",400,100,81127,4758,"4:00pm - <b>12.44</b>","Kirkland's, Inc."
"KITE",54.99,54.98,"53.50 - 55.14",1900,800,776249,29458,"4:00pm - <b>54.98</b>","Kite Pharma, Inc."
"KLAC",69.01,69.00,"68.76 - 69.86",1300,1900,842211,54169,"4:00pm - <b>69.00</b>","KLA-Tencor Corporation"
"KLIC",12.58,12.56,"12.55 - 12.76",700,3400,138787,13094,"4:00pm - <b>12.57</b>","Kulicke and Soffa Industries, I"
"KLRE",10.10,10.08,N/A,400,100,0,N/A,"3:06pm - <b>10.09</b>","KLR Energy Acquisition Corp."
"KLREU",10.4400,10.3900,N/A,200,400,0,N/A,"3:45pm - <b>10.4499</b>","KLR Energy Acquisition Corp."
"KLREW",N/A,0.23,"0.31 - 0.31",N/A,10000,9300,500,"2:54pm - <b>0.31</b>","KLR Energy Acquisition Corp."
"KLXI",35.39,33.00,"33.65 - 34.83",300,100,365589,36435,"4:00pm - <b>33.82</b>","KLX Inc."
"KMDA",5.24,5.23,"4.99 - 5.24",100,100,87553,100,"3:59pm - <b>5.24</b>","Kamada Ltd."
"KMPH",4.66,4.00,"4.36 - 4.66",400,700,36487,428,"4:00pm - <b>4.44</b>","KemPharm, Inc."
