Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"AAAP",38.75,38.61,"37.87 - 38.75",200,100,25404,180,"2:48pm - <b>38.75</b>","Advanced Accelerator Applicatio"
"AAL",34.970,34.960,"34.860 - 35.546",700,900,4729459,100,"2:50pm - <b>34.965</b>","American Airlines Group, Inc."
"AAME",3.42,3.39,"3.31 - 3.43",100,100,3135,100,"2:33pm - <b>3.42</b>","Atlantic American Corporation"
"AAOI",21.06,21.04,"20.85 - 21.60",100,200,316021,100,"2:50pm - <b>21.05</b>","Applied Optoelectronics, Inc."
"AAON",28.14,28.10,"27.87 - 28.42",100,100,50998,100,"2:48pm - <b>28.15</b>","AAON, Inc."
"AAPC",10.45,10.44,"10.44 - 10.44",900,500,500,100,"9:59am - <b>10.44</b>","Atlantic Alliance Partnership C"
"AAPL",112.90,112.89,"111.55 - 113.39",1500,400,21482877,100,"2:50pm - <b>112.89</b>","Apple Inc."
"AAWW",40.19,40.17,"39.76 - 40.53",200,100,122734,100,"2:50pm - <b>40.19</b>","Atlas Air Worldwide Holdings"
"AAXJ",59.92,59.91,"59.87 - 60.21",10300,800,457008,200,"2:49pm - <b>59.91</b>","iShares MSCI All Country Asia e"
"ABAC",2.14,2.03,"2.02 - 2.13",100,300,9152,100,"2:35pm - <b>2.12</b>","Aoxin Tianli Group, Inc."
"ABAX",50.96,50.90,"50.81 - 51.63",200,200,47365,100,"2:50pm - <b>50.90</b>","ABAXIS, Inc."
"ABCB",34.970,34.960,"34.900 - 35.490",200,200,45310,100,"2:50pm - <b>34.965</b>","Ameris Bancorp"
"ABCD",5.51,5.50,"5.47 - 5.71",100,200,3913,100,"2:41pm - <b>5.49</b>","Cambium Learning Group, Inc."
"ABCO",43.56,43.52,"42.55 - 43.84",100,100,145720,100,"2:45pm - <b>43.51</b>","The Advisory Board Company"
"ABDC",13.200,13.120,"13.090 - 13.210",200,100,66617,100,"2:41pm - <b>13.165</b>","Alcentra Capital Corp."
"ABEO",6.09,6.08,"6.04 - 6.37",200,700,211585,100,"2:46pm - <b>6.09</b>","Abeona Therapeutics Inc."
"ABEOW",3.85,3.12,"2.45 - 4.00",1000,100,4667,100,"12:39pm - <b>3.75</b>","Abeona Therapeutics Inc."
"ABIL",3.8800,3.7600,"3.7111 - 3.9000",700,100,3465,1500,"12:26pm - <b>3.7111</b>","Ability Inc."
"ABIO",2.9000,2.8300,"2.8400 - 2.9200",300,200,10644,100,"1:55pm - <b>2.8655</b>","ARCA biopharma, Inc."
"ABMD",127.06,126.92,"122.26 - 127.07",100,100,273201,100,"2:49pm - <b>126.87</b>","ABIOMED, Inc."
"ABTL",16.71,16.66,"16.65 - 16.98",100,100,21253,100,"2:35pm - <b>16.70</b>","Autobytel Inc."
"ABTX",26.080,26.010,"26.000 - 26.260",100,100,24218,100,"2:37pm - <b>26.055</b>","Allegiance Bancshares, Inc."
"ABUS",4.00,3.98,"3.90 - 4.01",400,100,135913,100,"2:50pm - <b>3.98</b>","Arbutus Biopharma Corporation"
"ABY",19.00,18.99,"18.40 - 19.05",500,600,542791,100,"2:49pm - <b>19.00</b>","Atlantica Yield plc"
"ACAD",34.48,34.46,"33.86 - 34.93",200,200,875967,100,"2:49pm - <b>34.48</b>","ACADIA Pharmaceuticals Inc."
"ACAS",16.97,16.96,"16.92 - 17.00",20000,4700,551315,100,"2:50pm - <b>16.96</b>","American Capital, Ltd."
"ACAT",14.57,14.53,"14.51 - 14.77",100,700,42775,100,"2:48pm - <b>14.57</b>","Arctic Cat Inc."
"ACBI",14.70,14.68,"14.67 - 14.98",100,100,10350,100,"2:36pm - <b>14.70</b>","Atlantic Capital Bancshares, In"
"ACET",19.27,19.26,"19.10 - 19.66",200,200,173134,100,"2:49pm - <b>19.26</b>","Aceto Corporation"
"ACFC",6.39,6.31,"6.27 - 6.39",200,100,2553,200,"2:47pm - <b>6.31</b>","Atlantic Coast Financial Corpor"
"ACGL",79.58,79.56,"79.45 - 79.96",100,100,132742,100,"2:48pm - <b>79.56</b>","Arch Capital Group Ltd."
"ACHC",48.01,47.98,"47.95 - 49.73",400,400,957788,300,"2:50pm - <b>47.99</b>","Acadia Healthcare Company, Inc."
"ACHN",8.36,8.35,"8.32 - 8.86",800,1600,1513959,100,"2:50pm - <b>8.36</b>","Achillion Pharmaceuticals, Inc."
"ACIA",108.70,108.49,"106.50 - 111.38",1200,100,2908471,100,"2:50pm - <b>108.67</b>","Acacia Communications, Inc."
"ACIU",17.30,17.16,"15.50 - 17.40",2000,100,827192,100,"2:48pm - <b>17.18</b>","AC IMMUNE SA"
"ACIW",18.76,18.75,"18.67 - 18.96",300,400,233911,100,"2:48pm - <b>18.75</b>","ACI Worldwide, Inc."
"ACLS",12.870,12.840,"12.340 - 12.980",800,100,53934,300,"2:49pm - <b>12.867</b>","Axcelis Technologies, Inc."
"ACNB",27.00,26.51,"26.50 - 27.10",200,100,1686,150,"12:57pm - <b>27.10</b>","ACNB Corporation"
"ACOR",22.98,22.97,"22.81 - 25.00",3400,600,2294714,100,"2:50pm - <b>22.98</b>","Acorda Therapeutics, Inc."
"ACPW",0.330,0.320,"0.311 - 0.337",300,300,13796,100,"2:37pm - <b>0.325</b>","Active Power, Inc."
"ACRS",25.02,24.94,"24.45 - 25.02",100,100,89139,100,"2:50pm - <b>24.98</b>","Aclaris Therapeutics, Inc."
"ACRX",3.65,3.64,"3.62 - 3.78",200,100,275277,100,"2:50pm - <b>3.64</b>","AcelRx Pharmaceuticals, Inc."
"ACSF",11.11,11.02,"10.85 - 11.12",100,300,36320,100,"2:24pm - <b>11.10</b>","American Capital Senior Floatin"
"ACST",1.93,1.86,"1.85 - 1.96",4100,200,17454,100,"2:03pm - <b>1.85</b>","Acasti Pharma, Inc."
"ACTA",12.00,11.97,"10.76 - 12.13",2800,200,509004,100,"2:50pm - <b>11.99</b>","Actua Corporation"
"ACTG",6.39,6.38,"6.01 - 6.39",300,700,195707,100,"2:50pm - <b>6.39</b>","Acacia Research Corporation"
"ACTS",2.09,2.08,"2.08 - 2.11",200,8200,6662,100,"2:41pm - <b>2.08</b>","Actions Semiconductor Co., Ltd."
"ACTX",13.55,13.48,N/A,1000,1000,0,N/A,"2:12pm - <b>13.51</b>","Global X Guru Activist ETF"
"ACUR",1.58,1.56,"1.53 - 1.66",200,100,16070,200,"2:49pm - <b>1.56</b>","Acura Pharmaceuticals, Inc."
"ACWI",58.61,58.60,"58.56 - 58.81",9800,3600,772778,100,"2:50pm - <b>58.60</b>","iShares MSCI ACWI Index Fund"
"ACWX",41.15,41.14,"41.12 - 41.30",4100,600,384167,100,"2:48pm - <b>41.14</b>","iShares MSCI ACWI ex US Index F"
"ACXM",26.66,26.65,"26.61 - 26.97",300,100,170661,100,"2:47pm - <b>26.65</b>","Acxiom Corporation"
"ADAP",7.14,7.08,"7.01 - 7.24",100,500,66421,100,"2:48pm - <b>7.10</b>","Adaptimmune Therapeutics plc"
"ADBE",107.34,107.31,"106.53 - 107.57",200,400,1463563,100,"2:50pm - <b>107.34</b>","Adobe Systems Incorporated"
"ADES",8.28,8.25,"7.84 - 8.55",200,300,17258,100,"2:31pm - <b>8.25</b>","Advanced Emissions Solutions, I"
"ADHD",4.63,4.61,"4.56 - 4.69",500,700,20256,100,"2:44pm - <b>4.62</b>","Alcobra Ltd."
"ADI",62.43,62.42,"62.22 - 62.97",400,400,1849122,100,"2:50pm - <b>62.43</b>","Analog Devices, Inc."
"ADMA",7.3800,7.3100,"7.0010 - 7.4100",100,200,23980,250,"2:49pm - <b>7.3446</b>","ADMA Biologics Inc"
"ADMP",3.44,3.43,"3.35 - 3.47",100,1200,313493,100,"2:49pm - <b>3.44</b>","Adamis Pharmaceuticals Corporat"
"ADMS",17.69,17.65,"17.08 - 17.80",100,100,122935,100,"2:49pm - <b>17.66</b>","Adamas Pharmaceuticals, Inc."
"ADP",88.34,88.33,"87.86 - 88.45",100,300,604002,100,"2:50pm - <b>88.33</b>","Automatic Data Processing, Inc."
