Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"KIQ",1.00,0.99,"0.97 - 1.00",500,600,35425,300,"3:11pm - <b>0.97</b>","Kelso Technologies Inc Ordinary"
"KLDX",5.47,5.45,"5.43 - 5.74",1300,300,208709,100,"3:18pm - <b>5.45</b>","Klondex Mines Ltd. Common Stock"
"LAQ",21.050,20.900,"20.880 - 21.120",800,500,1856,500,"3:08pm - <b>20.936</b>","Aberdeen Latin America Equity F"
"LBY",17.37,17.32,"17.03 - 17.46",100,100,16826,100,"3:17pm - <b>17.38</b>","Libbey, Inc. Common Stock"
"LEI",3.44,3.43,"3.40 - 3.49",100,100,11799,100,"2:27pm - <b>3.45</b>","Lucas Energy, Inc. Common Stock"
"LEU",3.78,3.74,"3.70 - 3.81",500,200,8234,100,"3:09pm - <b>3.81</b>","Centrus Energy Corp. Class A Co"
"LGL",4.25,3.86,N/A,100,100,57,N/A,"3:59pm - <b>4.05</b>","LGL Group, Inc. (The) Common St"
"LIQT",0.810,0.780,"0.790 - 0.808",100,300,1800,100,"10:13am - <b>0.808</b>","LiqTech International, Inc. Com"
"LNG",42.86,42.84,"42.56 - 44.04",500,400,1101123,100,"3:18pm - <b>42.86</b>","Cheniere Energy, Inc. Common St"
"LODE",0.3608,0.3600,"0.3560 - 0.3699",200,400,205657,2000,"3:16pm - <b>0.3585</b>","Comstock Mining, Inc. Common St"
"LOV",1.6500,1.6300,"1.6300 - 1.6900",1100,1600,29629,2000,"3:08pm - <b>1.6682</b>","Spark Networks, Inc. Common Sto"
"LTS",2.20,2.19,"2.09 - 2.22",400,700,108165,100,"3:17pm - <b>2.21</b>","Ladenburg Thalmann Financial Se"
"LTS-A",N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
"MAB",15.1900,15.1400,"15.1900 - 15.3200",100,500,541,341,"3:08pm - <b>15.2999</b>","Eaton Vance Massachusetts Munic"
"MAG",15.41,15.38,"15.37 - 16.35",500,600,91839,100,"3:13pm - <b>15.41</b>","MAG Silver Corporation Ordinary"
"MCF",9.03,9.01,"9.00 - 9.34",200,300,55242,100,"3:15pm - <b>9.05</b>","Contango Oil & Gas Company Comm"
"MCZ",0.2200,0.2181,"0.2100 - 0.2305",400,200,123656,100,"3:06pm - <b>0.2169</b>","Mad Catz Interactive Inc Common"
"MDGN",5.51,5.50,"5.39 - 5.58",900,100,65197,100,"3:17pm - <b>5.55</b>","Medgenics, Inc. Common Stock"
"MGH",0.29,0.28,"0.28 - 0.29",500,7000,126141,2700,"3:00pm - <b>0.28</b>","Minco Gold Corporation Common S"
"MGT",2.06,2.05,"1.97 - 2.28",700,400,1248449,100,"3:17pm - <b>2.05</b>","MGT Capital Investments Inc Com"
"MHE",14.740,14.590,"14.628 - 14.628",600,200,896,896,"2:14pm - <b>14.628</b>","BlackRock Massachusetts Tax-Exe"
"MHH",7.75,7.55,"7.61 - 7.75",1500,2000,600,200,"10:40am - <b>7.71</b>","Mastech Digital, Inc Common Sto"
"MIW",15.510,N/A,N/A,800,N/A,0,N/A,"11:44am - <b>15.419</b>","Eaton Vance Michigan Municipal "
"MJCO",4.96,4.86,"4.86 - 5.00",200,300,3230,100,"3:16pm - <b>4.86</b>","Majesco Common Stock"
"MLSS",2.00,1.99,"1.98 - 2.11",2900,1000,16462,100,"2:58pm - <b>2.00</b>","Milestone Scientific, Inc. Comm"
"MMV",15.15,N/A,"15.13 - 15.13",900,N/A,384,147,"11:07am - <b>15.13</b>","Eaton Vance Massachusetts Munic"
"MOC",N/A,N/A,"2.80 - 2.82",N/A,N/A,664,100,"10:29am - <b>2.81</b>","Command Security Corporation Co"
"MSN",1.06,1.02,"1.03 - 1.07",100,500,5685,100,"3:15pm - <b>1.04</b>","Emerson Radio Corporation Commo"
"MSTX",0.1219,0.1218,"0.1150 - 0.1370",23700,6800,23124571,550,"3:18pm - <b>0.1221</b>","Mast Therapeutics, Inc. Common "
"MVF",10.63,10.59,"10.56 - 10.68",200,1600,22132,1100,"3:18pm - <b>10.65</b>","Blackrock MuniVest Fund, Inc. C"
"MXC",3.53,3.30,"3.34 - 3.56",300,100,15617,100,"3:14pm - <b>3.50</b>","Mexco Energy Corporation Common"
"MZA",16.82,16.80,"16.80 - 17.00",100,100,17550,100,"3:06pm - <b>16.80</b>","Blackrock MuniYield Arizona Fun"
"NAK",0.7493,0.7492,"0.7402 - 0.8199",100,100,469225,200,"3:17pm - <b>0.7452</b>","Northern Dynasty Minerals, Ltd."
"NAVB",0.8879,0.8800,"0.8500 - 0.9311",2000,200,1095802,600,"3:17pm - <b>0.8827</b>","Navidea Biopharmaceuticals, Inc"
"NBH",17.05,17.02,"16.99 - 17.05",1200,400,15946,100,"2:33pm - <b>17.05</b>","Neuberger Berman Intermediate M"
"NBO",14.51,14.41,"14.32 - 14.44",500,200,8472,100,"1:27pm - <b>14.37</b>","Neuberger Berman New York Inter"
"NBW",16.96,16.85,"16.60 - 16.96",200,300,5203,100,"2:53pm - <b>16.86</b>","Neuberger Berman California Int"
"NBY",3.69,3.57,"3.56 - 3.69",200,100,11875,100,"2:42pm - <b>3.60</b>","NovaBay Pharmaceuticals, Inc. C"
"NEN",62.06,59.08,"59.07 - 60.57",100,100,830,200,"11:48am - <b>60.57</b>","New England Realty Associates L"
"NG",5.50,5.49,"5.47 - 5.60",4900,2600,824429,100,"3:18pm - <b>5.48</b>","Novagold Resources Inc."
"NGD",4.530,4.520,"4.500 - 4.640",13900,14200,3439104,200,"3:18pm - <b>4.525</b>","New Gold Inc."
"NHC",65.26,64.00,"64.54 - 65.55",200,200,6664,100,"3:07pm - <b>64.80</b>","National HealthCare Corporation"
