Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"USSD",25.8300,25.6200,N/A,6000,100,0,N/A,"8:00pm - <b>25.5087</b>","WisdomTree Strong Dollar U.S. E"
"UST",63.54,63.48,"63.38 - 63.57",200,100,2944,100,"3:48pm - <b>63.57</b>","ProShares Ultra 7-10 Year Treas"
"USV",26.2200,25.6300,"25.6915 - 25.6915",100,100,620,620,"2:27pm - <b>25.6915</b>","E-TRACS USB Bloomberg Commodity"
"USWD",25.42,25.25,N/A,5000,100,0,N/A,"8:00pm - <b>25.28</b>","WisdomTree Weak Dollar U.S. Equ"
"UUP",24.630,24.620,"24.580 - 24.630",198100,39400,367596,11000,"3:59pm - <b>24.625</b>","PowerShares DB USD Index Bullis"
"UVXY",18.22,18.21,"17.51 - 18.66",5200,3500,30057064,500,"3:59pm - <b>18.24</b>","ProShares Trust Ultra VIX Short"
"UWM",93.56,93.53,"93.23 - 94.76",400,400,100526,100,"3:59pm - <b>93.34</b>","ProShares Ultra Russell2000"
"UWTI",21.04,21.03,"20.44 - 21.75",3000,7100,14554772,233,"3:59pm - <b>21.03</b>","VelocityShares 3X Long Crude ET"
"UXI",42.4900,42.2100,"42.3903 - 42.4200",300,1100,697,562,"3:53pm - <b>42.3903</b>","ProShares Ultra Industrials"
"UYG",72.10,72.06,"71.83 - 72.98",100,300,38458,103,"3:59pm - <b>72.05</b>","ProShares Ultra Financials"
"UYM",42.920,42.750,"42.803 - 43.019",700,700,1106,557,"3:53pm - <b>42.803</b>","ProShares Ultra Basic Materials"
"VAMO",23.1700,22.9900,"23.1432 - 23.2299",2000,200,479,335,"1:50pm - <b>23.2299</b>","Cambria ETF Trust Cambria Value"
"VAW",105.36,105.33,"105.34 - 106.06",900,100,70639,100,"3:58pm - <b>105.34</b>","Vanguard Materials ETF - DNQ"
"VB",121.32,121.29,"121.27 - 122.02",300,1400,578407,100,"3:59pm - <b>121.32</b>","Vanguard Small-Cap ETF - DNQ"
"VBK",131.52,131.49,"131.36 - 132.13",100,200,116848,100,"3:58pm - <b>131.39</b>","Vanguard Small-Cap Growth ETF -"
"VBR",109.5800,109.5600,"109.5100 - 110.1600",100,300,246592,700,"3:58pm - <b>109.5302</b>","Vanguard Small-Cap Value ETF - "
"VCR",124.16,124.13,"124.12 - 125.12",100,200,68943,100,"3:58pm - <b>124.17</b>","Vanguard Consumer Discretion ET"
"VDC",135.95,135.90,"135.91 - 136.81",500,1600,168820,208,"3:58pm - <b>135.93</b>","Vanguard Consumer Staples ETF -"
"VDE",92.71,92.69,"92.65 - 93.93",2100,200,253920,200,"3:58pm - <b>92.71</b>","Vanguard Energy ETF"
"VEA",37.1000,37.0900,"37.0700 - 37.2100",60900,68900,8031781,100,"3:59pm - <b>37.1015</b>","Vanguard FTSE Developed Markets"
"VEGA",27.2700,27.1500,"27.1401 - 27.2100",100,2700,346,100,"2:49pm - <b>27.1401</b>","AdvisorShares STAR Global Buy-W"
"VEGI",23.75,23.48,"23.66 - 23.73",700,300,1624,100,"2:51pm - <b>23.66</b>","iShares MSCI Agriculture Produc"
"VEU",45.05,45.04,"45.02 - 45.19",14900,10700,1252584,397,"3:59pm - <b>45.05</b>","Vanguard FTSE All World Ex US E"
"VFH",48.720,48.710,"48.650 - 49.183",300,2800,758568,1014,"3:59pm - <b>48.735</b>","Vanguard Financials ETF - DNQ"
"VGK",48.38,48.37,"48.31 - 48.52",28600,20200,1652695,100,"3:59pm - <b>48.38</b>","Vanguard FTSEEuropean ETF"
"VGT",118.70,118.68,"118.39 - 119.09",1000,600,445875,100,"3:59pm - <b>118.70</b>","Vanguard Information Tech ETF -"
