Symbol,Ask,Bid,Range,AskSize,BidSize,Volume,LastTradeSize,LastTradeWithTime,Name
"USSD",25.8500,25.6400,N/A,6000,100,0,N/A,"8:00pm - <b>25.5087</b>","WisdomTree Strong Dollar U.S. E"
"UST",63.54,63.48,"63.38 - 63.52",200,100,2512,401,"2:41pm - <b>63.52</b>","ProShares Ultra 7-10 Year Treas"
"USV",26.2200,25.6300,"25.6915 - 25.6915",100,100,620,620,"2:27pm - <b>25.6915</b>","E-TRACS USB Bloomberg Commodity"
"USWD",25.42,25.24,N/A,5000,100,0,N/A,"8:00pm - <b>25.28</b>","WisdomTree Weak Dollar U.S. Equ"
"UUP",24.6200,24.6100,"24.5799 - 24.6300",60500,92200,293896,160,"2:49pm - <b>24.6199</b>","PowerShares DB USD Index Bullis"
"UVXY",18.27,18.26,"17.51 - 18.66",1000,3100,26146448,100,"2:50pm - <b>18.23</b>","ProShares Trust Ultra VIX Short"
"UWM",94.07,94.04,"93.63 - 94.76",400,400,78957,200,"2:49pm - <b>93.81</b>","ProShares Ultra Russell2000"
"UWTI",21.0900,21.0700,"20.4400 - 21.7500",14800,1100,12556166,500,"2:50pm - <b>21.0675</b>","VelocityShares 3X Long Crude ET"
"UXI",42.70,42.41,"42.42 - 42.42",300,1100,135,100,"10:20am - <b>42.42</b>","ProShares Ultra Industrials"
"UYG",72.04,72.00,"71.83 - 72.98",400,1100,25318,100,"2:49pm - <b>72.00</b>","ProShares Ultra Financials"
"UYM",43.030,42.870,"42.956 - 43.019",500,100,453,300,"2:35pm - <b>42.956</b>","ProShares Ultra Basic Materials"
"VAMO",23.2100,23.0200,"23.1432 - 23.2299",2000,200,474,335,"1:50pm - <b>23.2299</b>","Cambria ETF Trust Cambria Value"
"VAW",105.5300,105.4800,"105.4000 - 106.0600",600,800,63891,100,"2:42pm - <b>105.4186</b>","Vanguard Materials ETF - DNQ"
"VB",121.59,121.57,"121.43 - 122.02",100,100,504538,100,"2:48pm - <b>121.56</b>","Vanguard Small-Cap ETF - DNQ"
"VBK",131.6400,131.5900,"131.4868 - 132.1300",300,600,99486,167,"2:46pm - <b>131.6074</b>","Vanguard Small-Cap Growth ETF -"
"VBR",109.74,109.70,"109.51 - 110.16",400,400,220587,100,"2:48pm - <b>109.74</b>","Vanguard Small-Cap Value ETF - "
"VCR",124.23,124.22,"124.12 - 125.12",300,100,62407,100,"2:49pm - <b>124.23</b>","Vanguard Consumer Discretion ET"
"VDC",136.030,135.990,"135.937 - 136.810",700,300,141739,5000,"2:48pm - <b>136.019</b>","Vanguard Consumer Staples ETF -"
"VDE",92.8800,92.8400,"92.8188 - 93.9300",1700,1300,235090,100,"2:48pm - <b>92.8702</b>","Vanguard Energy ETF"
"VEA",37.090,37.080,"37.070 - 37.210",27200,32100,6841213,400,"2:49pm - <b>37.095</b>","Vanguard FTSE Developed Markets"
"VEGA",27.2900,27.1800,"27.1401 - 27.2100",100,2700,346,100,"2:49pm - <b>27.1401</b>","AdvisorShares STAR Global Buy-W"
"VEGI",23.76,23.56,"23.68 - 23.73",700,400,1519,100,"2:33pm - <b>23.68</b>","iShares MSCI Agriculture Produc"
"VEU",45.05,45.04,"45.02 - 45.19",500,18400,1055123,100,"2:49pm - <b>45.05</b>","Vanguard FTSE All World Ex US E"
"VFH",48.70,48.69,"48.65 - 49.18",300,2300,640467,1243,"2:49pm - <b>48.70</b>","Vanguard Financials ETF - DNQ"
"VGK",48.38,48.37,"48.31 - 48.52",6300,21400,1323224,200,"2:49pm - <b>48.39</b>","Vanguard FTSEEuropean ETF"
